AÑO,CBML,CLASE_ACCIDENTE,DIRECCION,DIRECCION ENCASILLADA,DISEÑO,EXPEDIENTE,FECHA_ACCIDENTE,FECHA_ACCIDENTES,GRAVEDAD_ACCIDENTE,MES,NRO_RADICADO,NUMCOMUNA,BARRIO,COMUNA,LOCATION,X,Y
2018,0909,Choque,CL 40 CR 25,CL  040   025  000 00000,Tramo de via,A000853647,13/10/2018 10:20:00,2018-10-13T15:20:00.000Z,Solo daños,10,1646090,09,Cataluña,Buenos Aires,"[-75.55263136, 6.23222697814]",836736.31,1181146.94
2018,0706,Choque,CR 73 CL 73 A,CR  073   073 A  000 00000,Tramo de via,A000853425,13/10/2018 14:30:00,2018-10-13T19:30:00.000Z,Con heridos,10,1645737,07,La Pilarica,Robledo,"[-75.5846881015, 6.27455971076]",833200.96,1185840.03
2018,1005,Atropello,CR 53 CL 57,CR  053   057  000 00000,Interseccion,A000853448,13/10/2018 20:00:00,2018-10-14T01:00:00.000Z,Con heridos,10,1645839,10,Estación Villa,La Candelaria,"[-75.5689227797, 6.25645376754]",834940.4,1183832.08
2018,0301,Choque,CL 93 CR 39,CL  093   039  000 00000,Interseccion,A000853514,14/10/2018 11:20:00,2018-10-14T16:20:00.000Z,Con heridos,10,1645890,03,La Salle,Manrique,"[-75.5486583759, 6.28415787734]",837192.21,1186890.48
2018,1422,Otro,CR 43 C CL 6 Sur,CR  043 C  S 006  000 00000,Tramo de via,A000853509,14/10/2018 13:40:00,2018-10-14T18:40:00.000Z,Con heridos,10,1645765,14,La Aguacatala,El Poblado,"[-75.5755543051, 6.19851066363]",834188.12,1177424.24
2018,0507,Choque,CR 63 A CL 103 E,CR  063 A   103 E  000 00000,Tramo de via,A000853515,14/10/2018 14:30:00,2018-10-14T19:30:00.000Z,Con heridos,10,1645844,05,Héctor Abad Gómez,Castilla,"[-75.5596307429, 6.29918620156]",835982.38,1188556.4
2018,1113,Choque,CR 75 CL 48 B,CR  075   048 B  000 00000,Interseccion,A000853746,14/10/2018 18:00:00,2018-10-14T23:00:00.000Z,Solo daños,10,1645984,11,El Estadio,Laureles Estadio,"[-75.5919542008, 6.2581769705]",832391.41,1184030
2018,1115,Choque,CR 74 CL 50,CR  074   050  000 00000,Interseccion,A000853735,14/10/2018 22:27:00,2018-10-15T03:27:00.000Z,Solo daños,10,1646039,11,Cuarta Brigada,Laureles Estadio,"[-75.5901973302, 6.26036562024]",832586.59,1184271.56
2018,,Volcamiento,Tramo 16 Kilometro 6,,Tramo de via,A000853541,15/10/2018 06:00:00,2018-10-15T11:00:00.000Z,Con heridos,10,1645927,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2018,1115,Otro,CL 51 CR 75,CL  051   075  000 00000,Lote o Predio,A000853558,15/10/2018 16:00:00,2018-10-15T21:00:00.000Z,Con heridos,10,1645979,11,Cuarta Brigada,Laureles Estadio,"[-75.5901871809, 6.26098241578]",832587.91,1184339.79
2018,1109,Choque,CR 81 CL 33,CR  081   033  000 00000,Tramo de via,A000853662,15/10/2018 21:00:00,2018-10-16T02:00:00.000Z,Con heridos,10,1646165,11,Las Acacias,Laureles Estadio,"[-75.6030550903, 6.23895214881]",831156.39,1181906.79
2018,1420,Choque,CR 45 TV 6,CR  045   006  000 00000,Interseccion,A000853933,16/10/2018 07:45:00,2018-10-16T12:45:00.000Z,Solo daños,10,1646242,14,Astorga,El Poblado,"[-75.5744400759, 6.20793352655]",834314.42,1178466.29
2018,1013,Choque,CR 46 CL 40,CR  046   040  000 00000,Tramo de via,A000853843,16/10/2018 08:30:00,2018-10-16T13:30:00.000Z,Solo daños,10,1646053,10,Barrio Colón,La Candelaria,"[-75.5700441491, 6.2401109565]",834811.14,1182024.52
2018,,Choque,CL 12 Sur CR 50,CL S 012   050  000 00000,Puente,A000854077,16/10/2018 09:30:00,2018-10-16T14:30:00.000Z,Solo daños,10,1646369,Sin Inf,,,"[-75.5815573295, 6.19531182627]",833522.52,1177072.25
2018,1606,Caida Ocupante,CR 76 CL 11,CR  076   011  000 00000,Tramo de via,A000853767,16/10/2018 18:45:00,2018-10-16T23:45:00.000Z,Con heridos,10,1646173,16,Las Playas,Belén,"[-75.5985470287, 6.22020426011]",831649.47,1179831.35
2018,1114,Choque,CL 53 CR 74,CL  053   074  000 00000,Interseccion,A000853922,16/10/2018 19:35:00,2018-10-17T00:35:00.000Z,Solo daños,10,1646014,11,Los Colores,Laureles Estadio,"[-75.588807785, 6.26294218033]",832741.23,1184556.15
2018,1108,Choque,CR 76 CL 74,CR  076   074  000 00000,Tramo de via,A000855015,17/10/2018 11:30:00,2018-10-17T16:30:00.000Z,Solo daños,10,1646862,11,Laureles,Laureles Estadio,"[-75.5970788373, 6.24375086505]",831819.51,1182435.74
2018,0519,Choque,CR 65 CL 71,CR  065   071  000 00000,Tramo de via,A000854051,17/10/2018 15:35:00,2018-10-17T20:35:00.000Z,Solo daños,10,1646179,05,El Progreso,Castilla,"[-75.5762929434, 6.26960200244]",834128.69,1185288.92
2018,1502,Choque,CR 53 CL 29 E,CR  053   029 E  000 00000,Tramo de via,A000854064,17/10/2018 15:50:00,2018-10-17T20:50:00.000Z,Solo daños,10,1646349,15,Tenche,Guayabal,"[-75.578213685, 6.23051473988]",833903.74,1180965.51
2018,,Atropello,CL 120 CR 42,CL  120   042  000 00000,Tramo de via,A000853812,17/10/2018 18:00:00,2018-10-17T23:00:00.000Z,Con heridos,10,1646260,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2018,1207,Choque,CR 92 CL 43,CR  092   043  000 00000,Tramo de via,A000854208,17/10/2018 19:00:00,2018-10-18T00:00:00.000Z,Solo daños,10,1646809,12,El Danubio,La América,"[-75.6095231029, 6.25277737295]",830444.81,1183438.3
2018,,Caida Ocupante,CL 71 CR 69,CL  071   069  000 00000,Lote o Predio,A000853861,17/10/2018 20:30:00,2018-10-18T01:30:00.000Z,Con heridos,10,1646145,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2018,1409,Choque,CL 7 A CR 30,CL  007 A   030  000 00000,Tramo de via,A000854313,18/10/2018 09:30:00,2018-10-18T14:30:00.000Z,Solo daños,10,1646722,14,El Tesoro,El Poblado,"[-75.5610513195, 6.20492910653]",835795.73,1178129.76
2018,0517,Caida Ocupante,CR 64 C CL 72,CR  064 C   072  000 00000,Tramo de via,A000853904,18/10/2018 12:00:00,2018-10-18T17:00:00.000Z,Con heridos,10,1646257,05,Caribe,Castilla,"[-75.5739606743, 6.27039040864]",834387.11,1185375.4
2018,0507,Choque,CR 63 CL 104,CR  063   104  000 00000,Tramo de via,A000853898,18/10/2018 13:30:00,2018-10-18T18:30:00.000Z,Con heridos,10,1646439,05,Héctor Abad Gómez,Castilla,"[-75.5596307429, 6.29918620156]",835982.38,1188556.4
2018,1507,Otro,CR 50 CL 10,CR  050   010  000 00000,Tramo de via,A000854002,18/10/2018 13:40:00,2018-10-18T18:40:00.000Z,Con heridos,10,1646381,15,Campo Amor,Guayabal,"[-75.5783124387, 6.21368240215]",833887.52,1179103.47
2018,1105,Choque,CL 33 CR 66 B,CL  033   066 B  000 00000,Tramo de via,A000854173,18/10/2018 15:40:00,2018-10-18T20:40:00.000Z,Solo daños,10,1646341,11,Los Conquistadores,Laureles Estadio,"[-75.587516188, 6.23927100344]",832876.69,1181937.11
2018,0712,Choque,CR 91 CL 80,CR  091   080  000 00000,Tramo de via,A000853978,18/10/2018 17:50:00,2018-10-18T22:50:00.000Z,Con heridos,10,1646450,07,Aures No. 2,Robledo,"[-75.5909174513, 6.28877797983]",832515.95,1187414.92
2018,1108,Choque,CR 71 CL 39 A,CR  071   039 A  000 00000,Tramo de via,A000854502,19/10/2018 19:00:00,2018-10-20T00:00:00.000Z,Solo daños,10,1646753,11,Laureles,Laureles Estadio,"[-75.591977166, 6.24053213445]",832383.25,1182078.04
2018,1114,Atropello,CR 80 CL 50,CR  080   050  000 00000,Ciclo Ruta,A000854118,19/10/2018 20:00:00,2018-10-20T01:00:00.000Z,Con heridos,10,1646585,11,Los Colores,Laureles Estadio,"[-75.5967277363, 6.26375211873]",831864.77,1184648.28
2018,0715,Choque,CR 80 CL 76,CR  080   076  000 00000,Interseccion,A000854125,19/10/2018 20:30:00,2018-10-20T01:30:00.000Z,Con heridos,10,1646496,07,Villa Flora,Robledo,"[-75.5881425234, 6.27853049328]",832819.84,1186280.4
2018,1004,Otro,CR 58 CL 62,CR  058   062  000 00000,Tramo de via,A000854123,19/10/2018 22:30:00,2018-10-20T03:30:00.000Z,Con heridos,10,1646396,10,El Chagualo,La Candelaria,"[-75.5726637106, 6.26199018646]",834528.03,1184445.72
2018,1415,Choque,CR 43 A CL 6 Sur,CR  043 A  S 006  000 00000,Tramo de via,A000854280,20/10/2018 00:05:00,2018-10-20T05:05:00.000Z,Solo daños,10,1646582,14,Los Balsos No.2,El Poblado,"[-75.573485149, 6.19913056723]",834417.39,1177492.17
2018,,Choque,CR 73 CL 7 Sur,CR  073  S 007  000 00000,Tramo de via,A000854153,20/10/2018 10:43:00,2018-10-20T15:43:00.000Z,Con heridos,10,1646495,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2018,1019,Choque,CL 53 CR 52 A,CL  053   052 A  000 00000,Tramo de via,A000854154,20/10/2018 11:50:00,2018-10-20T16:50:00.000Z,Con heridos,10,1646500,10,La Candelaria,La Candelaria,"[-75.5688912646, 6.25282499748]",834942.75,1183430.64
2018,0516,Choque,CL 77 CR 62,CL  077   062  000 00000,Tramo de via,A000854155,20/10/2018 12:07:00,2018-10-20T17:07:00.000Z,Con heridos,10,1646492,05,Terminal de Transporte,Castilla,"[-75.5703366892, 6.27601903174]",834790.04,1185996.92
2018,0516,Choque,CR 64 C CL 78,CR  064 C   078  000 00000,Paso Inferior,A000854419,20/10/2018 12:40:00,2018-10-20T17:40:00.000Z,Solo daños,10,1646668,05,Terminal de Transporte,Castilla,"[-75.5707481213, 6.2760600736]",834744.51,1186001.59
2018,1012,Choque,CR 49 CL 30,CR  049   030  000 00000,Tramo de via,A000854422,20/10/2018 12:45:00,2018-10-20T17:45:00.000Z,Solo daños,10,1646703,10,Perpetuo Socorro,La Candelaria,"[-75.5744419453, 6.2318691934]",834321.71,1181114.16
2018,1018,Choque,CR 46 CL 57,CR  046   057  000 00000,Tramo de via,A000854224,20/10/2018 13:10:00,2018-10-20T18:10:00.000Z,Con heridos,10,1646590,10,Villa Nueva,La Candelaria,"[-75.5623522201, 6.25339700865]",835666.79,1183491.87
2018,1401,Choque,CR 48 CL 27,CR  048   027  000 00000,Tramo de via,A000854219,20/10/2018 13:40:00,2018-10-20T18:40:00.000Z,Con heridos,10,1646505,14,Barrio Colombia,El Poblado,"[-75.5745428042, 6.22971929233]",834309.87,1180876.36
2018,1209,Choque,CL 35 CR 89,CL  035   089  000 00000,Interseccion,A000854440,20/10/2018 15:40:00,2018-10-20T20:40:00.000Z,Solo daños,10,1646596,12,Santa Mónica,La América,"[-75.6137980276, 6.24505779119]",829969.08,1182585.69
2018,0302,Choque,CR 44 CL 88,CR  044   088  000 00000,Tramo de via,A000854234,20/10/2018 18:30:00,2018-10-20T23:30:00.000Z,Con heridos,10,1646503,03,Las Granjas,Manrique,"[-75.5518422474, 6.28032495238]",836838.59,1186467.46
2018,1213,Choque,CL 50 A CR 82,CL  050 A   082  000 00000,Interseccion,A000853994,18/10/2018 21:00:00,2018-10-19T02:00:00.000Z,Con heridos,10,1646454,12,Calasanz Parte Alta,La América,"[-75.6003476224, 6.26410419804]",831464.17,1184688.39
2018,0402,Choque,CR 50 C CL 92,CR  050 C   092  000 00000,Tramo de via,A000853989,18/10/2018 21:20:00,2018-10-19T02:20:00.000Z,Con heridos,10,1646277,04,San Isidro,Aranjuez,"[-75.5599039504, 6.28344218545]",835947.2,1186814.82
2018,1409,Otro,CR 25 CL 6,CR  025   006  000 00000,Tramo de via,A000853992,18/10/2018 21:50:00,2018-10-19T02:50:00.000Z,Con heridos,10,1646266,14,El Tesoro,El Poblado,"[-75.5561466501, 6.20189464568]",836337.78,1177792.56
2018,1509,Choque,CL 6 Sur CR 52,CL S 006   052  000 00000,Tramo de via,A000854201,19/10/2018 06:30:00,2018-10-19T11:30:00.000Z,Solo daños,10,1646430,15,Cristo Rey,Guayabal,"[-75.5872286277, 6.20479754501]",832897.63,1178123.39
2018,1114,Atropello,CL 50 CR 79,CL  050   079  000 00000,Tramo de via,A000854016,19/10/2018 10:15:00,2018-10-19T15:15:00.000Z,Con heridos,10,1646598,11,Los Colores,Laureles Estadio,"[-75.5959694852, 6.263075267]",831948.49,1184573.16
2018,1020,Choque,CR 42 CL 34,CR  042   034  000 00000,Tramo de via,A000854409,19/10/2018 12:35:00,2018-10-19T17:35:00.000Z,Solo daños,10,1646691,10,San Diego,La Candelaria,"[-75.5673447158, 6.23351913639]",835107.91,1181294.46
2018,1015,Choque,CL 46 CR 39,CL  046   039  000 00000,Tramo de via,A000854589,19/10/2018 17:10:00,2018-10-19T22:10:00.000Z,Solo daños,10,1646773,10,Bomboná No. 1,La Candelaria,"[-75.5613364701, 6.24239357488]",835775.8,1182274.31
2018,1012,Choque,CR 50 CL 36,CR  050   036  000 00000,Tramo de via,A000854281,19/10/2018 18:05:00,2018-10-19T23:05:00.000Z,Solo daños,10,1646548,10,Perpetuo Socorro,La Candelaria,"[-75.5727700913, 6.23735554836]",834508.51,1181720.56
2018,1105,Choque,CR 64 CL 38,CR  064   038  000 00000,Tramo de via,A000854232,20/10/2018 19:00:00,2018-10-21T00:00:00.000Z,Con heridos,10,1646499,11,Los Conquistadores,Laureles Estadio,"[-75.5810711602, 6.24238133289]",833591.15,1182279.15
2018,1112,Choque,CR 78 CL 45,CR  078   045  000 00000,Tramo de via,A000854382,20/10/2018 20:30:00,2018-10-21T01:30:00.000Z,Solo daños,10,1646632,11,El Velódromo,Laureles Estadio,"[-75.5967629371, 6.25129650108]",831856.89,1183270.38
2018,0303,Choque,CR 45 CL 80,CR  045   080  000 00000,,A000854324,22/10/2018 00:05:00,2018-10-22T05:05:00.000Z,Con muertos,10,28508,03,Campo Valdés No.2,Manrique,"[-75.5541465722, 6.27281969711]",836581.18,1185637.92
2018,1108,Choque,CR 73 CL 39,CR  073   039  000 00000,Tramo de via,A000855095,23/10/2018 14:00:00,2018-10-23T19:00:00.000Z,Solo daños,10,1646875,11,Laureles,Laureles Estadio,"[-75.594519546, 6.24259576738]",832102.46,1182307.14
2018,1604,Atropello,CR 76 CL 28,CR  076   028  000 00000,Interseccion,A000854478,23/10/2018 15:20:00,2018-10-23T20:20:00.000Z,Con heridos,10,1647056,16,Granada,Belén,"[-75.5961294302, 6.22946658344]",831920.06,1180855.23
2018,1019,Choque,CR 53 CL 48,CR  053   048  000 00000,Tramo de via,A000855209,23/10/2018 16:00:00,2018-10-23T21:00:00.000Z,Solo daños,10,1647035,10,La Candelaria,La Candelaria,"[-75.5711663088, 6.24882628872]",834689.65,1182989
2018,1111,Otro,CL 39 B CR 79,CL  039 B   079  000 00000,Tramo de via,A000854484,23/10/2018 17:10:00,2018-10-23T22:10:00.000Z,Con heridos,10,1646825,11,Lorena,Laureles Estadio,"[-75.5993755588, 6.2454130085]",831565.79,1182620.35
2018,0709,Caida Ocupante,CR 70 CL 80,CR  070   080  000 00000,Lote o Predio,A000854492,23/10/2018 18:00:00,2018-10-23T23:00:00.000Z,Con heridos,10,1646776,07,Córdoba,Robledo,"[-75.577352691, 6.27885521547]",834014.31,1186312.89
2018,0516,Volcamiento,CR 65 CL 78,CR  065   078  000 00000,Lote o Predio,A000855052,24/10/2018 05:30:00,2018-10-24T10:30:00.000Z,Con heridos,10,1646980,05,Terminal de Transporte,Castilla,"[-75.5737520533, 6.27541592639]",834411.79,1185931.28
2018,6000,Caida Ocupante,CR 131 CL 62,CR  131   062  000 00000,Lote o Predio,A000855041,24/10/2018 06:30:00,2018-10-24T11:30:00.000Z,Con heridos,10,1646992,60,Cabecera Urbana San Cristobal,Corregimiento de San Cristóbal,"[-75.6363077876, 6.27748543809]",827487.83,1186180.41
2018,,Choque,CR 999 CL 999,CR  999   999  000 00000,Interseccion,A000855038,24/10/2018 06:50:00,2018-10-24T11:50:00.000Z,Con heridos,10,1647067,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2018,1005,Atropello,CL 57 CR 52,CL  057   052  000 00000,Lote o Predio,A000854347,22/10/2018 12:00:00,2018-10-22T17:00:00.000Z,Con heridos,10,1646614,10,Estación Villa,La Candelaria,"[-75.5679250781, 6.25631576222]",835050.8,1183816.5
2018,1504,Choque,CR 65 G CL 14,CR  065 G   014  000 00000,Interseccion,A000854590,22/10/2018 14:15:00,2018-10-22T19:15:00.000Z,Solo daños,10,1646827,15,Santa Fé,Guayabal,"[-75.5862459604, 6.2187835341]",833010.83,1179670.28
2018,0708,Choque,CL 78 B CR 69,CL  078 B   069  000 00000,Tramo de via,A000854564,22/10/2018 15:00:00,2018-10-22T20:00:00.000Z,Solo daños,10,1646752,07,Altamira,Robledo,"[-75.5788759407, 6.27593369262]",833844.77,1185990.18
2018,1019,Choque,CR 53 CL 46,CR  053   046  000 00000,Tramo de via,A000855025,22/10/2018 15:00:00,2018-10-22T20:00:00.000Z,Solo daños,10,1646895,10,La Candelaria,La Candelaria,"[-75.5715374369, 6.2478826757]",834648.27,1182884.73
2018,0602,Caida Ocupante,CR 82 CL 102,CR  082   102  000 00000,Lote o Predio,A000854362,22/10/2018 16:00:00,2018-10-22T21:00:00.000Z,Con heridos,10,1646795,06,Doce de Octubre No.1,Doce de Octubre,"[-75.5799615597, 6.30255440505]",833733.06,1188935.44
2018,1011,Choque,CL 37 CR 50,CL  037   050  000 00000,Tramo de via,A000855563,23/10/2018 05:45:00,2018-10-23T10:45:00.000Z,Solo daños,10,1647524,10,Calle Nueva,La Candelaria,"[-75.5725073912, 6.23814798176]",834537.84,1181808.14
2018,0407,Choque,CL 67 CR 52,CL  067   052  000 00000,Tramo de via,A000854582,23/10/2018 06:30:00,2018-10-23T11:30:00.000Z,Solo daños,10,1646838,04,Sevilla,Aranjuez,"[-75.566494855, 6.26431291624]",835211.63,1184700.73
2018,0705,Choque,CR 78 CL 65,CR  078   065  000 00000,Tramo de via,A000854455,23/10/2018 07:50:00,2018-10-23T12:50:00.000Z,Con heridos,10,1646978,07,Facultad de Minas U. Nacional,Robledo,"[-75.5922983593, 6.2729225785]",832358.02,1185661.35
2018,,Choque,CR 58 CL 118,CR  058   118  000 00000,Interseccion,A000855245,23/10/2018 08:00:00,2018-10-23T13:00:00.000Z,Solo daños,10,1647121,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2018,1103,Choque,CL 44 CR 64,CL  044   064  000 00000,Tramo de via,A000855468,24/10/2018 12:00:00,2018-10-24T17:00:00.000Z,Solo daños,10,1647196,11,Naranjal,Laureles Estadio,"[-75.582587024, 6.24847906161]",833425.27,1182954.19
2018,1107,Choque,TV 39 B CR 72,TV  039 B   072  000 00000,Interseccion,A000855255,24/10/2018 16:05:00,2018-10-24T21:05:00.000Z,Solo daños,10,1647130,11,Bolivariana,Laureles Estadio,"[-75.5926583725, 6.24210729886]",832308.34,1182252.51
2018,1604,Choque,CR 69 B CL 29,CR  069 B   029  000 00000,Tramo de via,A000855205,24/10/2018 16:10:00,2018-10-24T21:10:00.000Z,Solo daños,10,1647026,16,Granada,Belén,"[-75.5905855057, 6.2304501955]",832534.11,1180962.28
2018,0701,Choque,CR 65 CL 59 D,CR  065   059 D  000 00000,Interseccion,A000855362,24/10/2018 18:38:00,2018-10-24T23:38:00.000Z,Solo daños,10,1647125,07,Universidad Nacional,Robledo,"[-75.5797596834, 6.259753694]",833741.82,1184200.55
2018,0904,Choque,CR 14 A CL 46,CR  014 A   046  000 00000,Tramo de via,A000855243,24/10/2018 19:00:00,2018-10-25T00:00:00.000Z,Solo daños,10,1647119,09,Los Cerros El Vergel,Buenos Aires,"[-75.5423446573, 6.23197858786]",837874.99,1181116.29
2018,1101,Otro,CL 50 CR 66,CL  050   066  000 00000,Tramo de via,A000855083,24/10/2018 20:30:00,2018-10-25T01:30:00.000Z,Con heridos,10,1647060,11,Carlos E. Restrepo,Laureles Estadio,"[-75.5821759947, 6.25656503317]",833473.33,1183848.57
2018,1013,Choque,CL 44 CR 45,CL  044   045  000 00000,Interseccion,A000855483,24/10/2018 20:40:00,2018-10-25T01:40:00.000Z,Solo daños,10,1647251,10,Barrio Colón,La Candelaria,"[-75.567685471, 6.24359960534]",835073.34,1182409.71
2018,0505,Atropello,CR 67 CL 111 A,CR  067   111 A  000 00000,Tramo de via,A000855172,25/10/2018 10:00:00,2018-10-25T15:00:00.000Z,Con heridos,10,1647081,05,Boyacá,Castilla,"[-75.5660082371, 6.30677396859]",835278.86,1189397.8
2018,8000,Choque,CR 67 CL 51,CR  067   051  000 00000,Tramo de via,A000855675,25/10/2018 10:30:00,2018-10-25T15:30:00.000Z,Solo daños,10,1647408,80,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,"[-75.6481294477, 6.176220943]",826145.89,1174981.61
2018,0402,Choque,CR 51 B CL 97,CR  051 B   097  000 00000,Interseccion,A000855156,25/10/2018 11:30:00,2018-10-25T16:30:00.000Z,Con heridos,10,1647275,04,San Isidro,Aranjuez,"[-75.5620419363, 6.28989945275]",835712.57,1187529.82
2018,1105,Otro,CR 63 CL 38,CR  063   038  000 00000,Tramo de via,A000855159,25/10/2018 12:40:00,2018-10-25T17:40:00.000Z,Con heridos,10,1647052,11,Los Conquistadores,Laureles Estadio,"[-75.5792651695, 6.24252262373]",833791.12,1182294.21
2018,1601,Choque,CL 30 CR 65,CL  030   065  000 00000,Interseccion,A000855179,25/10/2018 13:30:00,2018-10-25T18:30:00.000Z,Con heridos,10,1647077,16,Fátima,Belén,"[-75.5827699774, 6.23177841285]",833399.74,1181106.74
2018,1401,Choque,CL 27 CR 46,CL  027   046  000 00000,Tramo de via,A000855457,25/10/2018 13:30:00,2018-10-25T18:30:00.000Z,Solo daños,10,1647249,14,Barrio Colombia,El Poblado,"[-75.5746324208, 6.22972211146]",834299.95,1180876.7
2018,1114,Otro,CR 80 CL 50,CR  080   050  000 00000,Lote o Predio,A000855165,25/10/2018 16:00:00,2018-10-25T21:00:00.000Z,Con heridos,10,1647051,11,Los Colores,Laureles Estadio,"[-75.5967277363, 6.26375211873]",831864.77,1184648.28
2018,1015,Atropello,CL 47 A CR 37,CL  047 A   037  000 00000,Tramo de via,A000855173,25/10/2018 16:30:00,2018-10-25T21:30:00.000Z,Con heridos,10,1647169,10,Bomboná No. 1,La Candelaria,"[-75.5601701761, 6.24226804593]",835904.87,1182260.06
2018,0207,Otro,CR 48 CL 104,CR  048   104  000 00000,Interseccion,A000855295,25/10/2018 16:30:00,2018-10-25T21:30:00.000Z,Con heridos,10,1647158,02,Villa del Socorro,Santa Cruz,"[-75.553767043, 6.29425533187]",836629.88,1188009.09
2018,1103,Choque,CL 44 CR 65,CL  044   065  000 00000,Interseccion,A000855466,25/10/2018 17:40:00,2018-10-25T22:40:00.000Z,Solo daños,10,1647193,11,Naranjal,Laureles Estadio,"[-75.5833169002, 6.24856556]",833344.5,1182963.99
2018,1509,Caida Ocupante,CR 52 CL 1 Sur,CR  052  S 001  000 00000,Tramo de via,A000855304,26/10/2018 06:15:00,2018-10-26T11:15:00.000Z,Con heridos,10,1647258,15,Cristo Rey,Guayabal,"[-75.5857361838, 6.20734570864]",833063.66,1178404.81
2018,0716,Choque,CR 85 CL 68 B,CR  085   068 B  000 00000,Interseccion,A000855582,26/10/2018 13:20:00,2018-10-26T18:20:00.000Z,Solo daños,10,1647480,07,Palenque,Robledo,"[-75.5938724811, 6.27804007565]",832185.41,1186227.98
2018,0403,Choque,CR 55 CL 92,CR  055   092  000 00000,Tramo de via,A000855564,26/10/2018 14:15:00,2018-10-26T19:15:00.000Z,Solo daños,10,1647527,04,Palermo,Aranjuez,"[-75.5652488068, 6.28452767358]",835355.91,1186936.58
2018,0603,Otro,CL 98 C CR 82,CL  098 C   082  000 00000,Tramo de via,A000855192,26/10/2018 17:20:00,2018-10-26T22:20:00.000Z,Con heridos,10,1647246,06,Doce de Octubre No.2,Doce de Octubre,"[-75.5817091361, 6.29852912247]",833538.34,1188490.7
2018,1009,Otro,CR 62 CL 44,CR  062   044  000 00000,Lote o Predio,A000855394,26/10/2018 18:40:00,2018-10-26T23:40:00.000Z,Con heridos,10,1647378,10,La Alpujarra,La Candelaria,"[-75.579623018, 6.24694113696]",833752.9,1182783.12
